id_detail,departamentos,key_fecha,vaccine_header,doses_aplicadas
1079,CALDAS,2,dpt_5an_2do_ref,10008
1080,CALDAS,2,srp_5anosref,9582
1081,CALDAS,2,tdap_unica_dosis_en_cada_embarazo,8408
1082,CAQUETA,2,bcg_dosis_unica,7608
1083,CAQUETA,2,hb_d_unica,7400
1084,CAQUETA,2,antipolio_1ras_dosis,7254
1085,CAQUETA,2,vop_3_dosis,6722
1086,CAQUETA,2,penta_1ras_dosis,7256
1087,CAQUETA,2,penta_2das_dosis,7058
1088,CAQUETA,2,penta_3ras_dosis,6720
1089,CAQUETA,2,rotavirus_1ra_dosis,6843
1090,CAQUETA,2,rotavirus_2da_dosis,6759
1091,CAQUETA,2,flu_1ra_dosis,6519
1092,CAQUETA,2,flu_2da_dosis,4858
1093,CAQUETA,2,neumo_1ra_dosis,7269
1094,CAQUETA,2,neumo_2da_dosis,7069
1095,CAQUETA,2,srp_u_dosis,6983
1096,CAQUETA,2,varicela_u_dosis,6949
1097,CAQUETA,2,fa_u_dosis,8602
1098,CAQUETA,2,neumo_m12_ref,6806
1099,CAQUETA,2,vop_1er_ref,6225
1100,CAQUETA,2,dpt_1er_ref,6224
1101,CAQUETA,2,vop_2do_ref,7331
1102,CAQUETA,2,dpt_5an_2do_ref,7334
1103,CAQUETA,2,srp_5anosref,7377
1104,CAQUETA,2,tdap_unica_dosis_en_cada_embarazo,6123
1105,CASANARE,2,bcg_dosis_unica,6542
1106,CASANARE,2,hb_d_unica,5808
1107,CASANARE,2,antipolio_1ras_dosis,6641
1108,CASANARE,2,vop_3_dosis,6588
1109,CASANARE,2,penta_1ras_dosis,6644
1110,CASANARE,2,penta_2das_dosis,6582
1111,CASANARE,2,penta_3ras_dosis,6606
1112,CASANARE,2,rotavirus_1ra_dosis,6552
1113,CASANARE,2,rotavirus_2da_dosis,6500
1114,CASANARE,2,flu_1ra_dosis,5979
1115,CASANARE,2,flu_2da_dosis,4360
1116,CASANARE,2,neumo_1ra_dosis,6638
1117,CASANARE,2,neumo_2da_dosis,6521
1118,CASANARE,2,srp_u_dosis,6687
1119,CASANARE,2,varicela_u_dosis,6644
1120,CASANARE,2,fa_u_dosis,9301
1121,CASANARE,2,neumo_m12_ref,6657
1122,CASANARE,2,vop_1er_ref,6829
1123,CASANARE,2,dpt_1er_ref,6829
1124,CASANARE,2,vop_2do_ref,7246
1125,CASANARE,2,dpt_5an_2do_ref,7252
1126,CASANARE,2,srp_5anosref,7249
1127,CASANARE,2,tdap_unica_dosis_en_cada_embarazo,5700
1128,CAUCA,2,bcg_dosis_unica,17990
1129,CAUCA,2,hb_d_unica,17597
1130,CAUCA,2,antipolio_1ras_dosis,21088
1131,CAUCA,2,vop_3_dosis,20713
1132,CAUCA,2,penta_1ras_dosis,21104
1133,CAUCA,2,penta_2das_dosis,20704
1134,CAUCA,2,penta_3ras_dosis,20715
1135,CAUCA,2,rotavirus_1ra_dosis,20429
1136,CAUCA,2,rotavirus_2da_dosis,20155
1137,CAUCA,2,flu_1ra_dosis,19045
1138,CAUCA,2,flu_2da_dosis,12983
1139,CAUCA,2,neumo_1ra_dosis,20417
1140,CAUCA,2,neumo_2da_dosis,20364
1141,CAUCA,2,srp_u_dosis,21265
1142,CAUCA,2,varicela_u_dosis,21039
1143,CAUCA,2,fa_u_dosis,19422
1144,CAUCA,2,neumo_m12_ref,20258
1145,CAUCA,2,vop_1er_ref,19566
1146,CAUCA,2,dpt_1er_ref,19540
1147,CAUCA,2,vop_2do_ref,21289
1148,CAUCA,2,dpt_5an_2do_ref,21288
1149,CAUCA,2,srp_5anosref,21162
1150,CAUCA,2,tdap_unica_dosis_en_cada_embarazo,16279
1151,CESAR,2,bcg_dosis_unica,21378
1152,CESAR,2,hb_d_unica,20611
1153,CESAR,2,antipolio_1ras_dosis,22755
1154,CESAR,2,vop_3_dosis,21262
1155,CESAR,2,penta_1ras_dosis,22779
1156,CESAR,2,penta_2das_dosis,22054
1157,CESAR,2,penta_3ras_dosis,21256
1158,CESAR,2,rotavirus_1ra_dosis,21779
1159,CESAR,2,rotavirus_2da_dosis,21202
1160,CESAR,2,flu_1ra_dosis,18349
1161,CESAR,2,flu_2da_dosis,13555
1162,CESAR,2,neumo_1ra_dosis,21982
1163,CESAR,2,neumo_2da_dosis,21039
1164,CESAR,2,srp_u_dosis,22458
1165,CESAR,2,varicela_u_dosis,21916
1166,CESAR,2,fa_u_dosis,21103
1167,CESAR,2,neumo_m12_ref,21197
1168,CESAR,2,vop_1er_ref,20574
1169,CESAR,2,dpt_1er_ref,20581
1170,CESAR,2,vop_2do_ref,22496
1171,CESAR,2,dpt_5an_2do_ref,22492
1172,CESAR,2,srp_5anosref,21944
1173,CESAR,2,tdap_unica_dosis_en_cada_embarazo,20209
1174,CHOCO,2,bcg_dosis_unica,9249
1175,CHOCO,2,hb_d_unica,7127
1176,CHOCO,2,antipolio_1ras_dosis,10358
1177,CHOCO,2,vop_3_dosis,8519
1178,CHOCO,2,penta_1ras_dosis,10363
1179,CHOCO,2,penta_2das_dosis,9323
1180,CHOCO,2,penta_3ras_dosis,8517
1181,CHOCO,2,rotavirus_1ra_dosis,8518
1182,CHOCO,2,rotavirus_2da_dosis,8053
1183,CHOCO,2,flu_1ra_dosis,7561
1184,CHOCO,2,flu_2da_dosis,4434
1185,CHOCO,2,neumo_1ra_dosis,10421
1186,CHOCO,2,neumo_2da_dosis,9363
1187,CHOCO,2,srp_u_dosis,9661
1188,CHOCO,2,varicela_u_dosis,9290
1189,CHOCO,2,fa_u_dosis,11850
1190,CHOCO,2,neumo_m12_ref,9374
1191,CHOCO,2,vop_1er_ref,6927
1192,CHOCO,2,dpt_1er_ref,6929
1193,CHOCO,2,vop_2do_ref,8781
1194,CHOCO,2,dpt_5an_2do_ref,8781
1195,CHOCO,2,srp_5anosref,8757
1196,CHOCO,2,tdap_unica_dosis_en_cada_embarazo,6880
1197,CORDOBA,2,bcg_dosis_unica,26405
1198,CORDOBA,2,hb_d_unica,26179
1199,CORDOBA,2,antipolio_1ras_dosis,28687
1200,CORDOBA,2,vop_3_dosis,28670
1201,CORDOBA,2,penta_1ras_dosis,28765
1202,CORDOBA,2,penta_2das_dosis,28533
1203,CORDOBA,2,penta_3ras_dosis,28672
1204,CORDOBA,2,rotavirus_1ra_dosis,28045
1205,CORDOBA,2,rotavirus_2da_dosis,27758
1206,CORDOBA,2,flu_1ra_dosis,22699
1207,CORDOBA,2,flu_2da_dosis,15741
1208,CORDOBA,2,neumo_1ra_dosis,28365
1209,CORDOBA,2,neumo_2da_dosis,28561
1210,CORDOBA,2,srp_u_dosis,28293
1211,CORDOBA,2,varicela_u_dosis,26921
1212,CORDOBA,2,fa_u_dosis,26566
1213,CORDOBA,2,neumo_m12_ref,27811
1214,CORDOBA,2,vop_1er_ref,26773
1215,CORDOBA,2,dpt_1er_ref,26766
1216,CORDOBA,2,vop_2do_ref,29229
1217,CORDOBA,2,dpt_5an_2do_ref,29198
1218,CORDOBA,2,srp_5anosref,29058
1219,CORDOBA,2,tdap_unica_dosis_en_cada_embarazo,23799
1220,CUNDINAMARCA,2,bcg_dosis_unica,18824
1221,CUNDINAMARCA,2,hb_d_unica,18656
1222,CUNDINAMARCA,2,antipolio_1ras_dosis,31640
1223,CUNDINAMARCA,2,vop_3_dosis,33620
1224,CUNDINAMARCA,2,penta_1ras_dosis,31651
1225,CUNDINAMARCA,2,penta_2das_dosis,32620
1226,CUNDINAMARCA,2,penta_3ras_dosis,33628
1227,CUNDINAMARCA,2,rotavirus_1ra_dosis,31292
1228,CUNDINAMARCA,2,rotavirus_2da_dosis,32293
1229,CUNDINAMARCA,2,flu_1ra_dosis,25848
1230,CUNDINAMARCA,2,flu_2da_dosis,17760
1231,CUNDINAMARCA,2,neumo_1ra_dosis,31455
1232,CUNDINAMARCA,2,neumo_2da_dosis,32377
1233,CUNDINAMARCA,2,srp_u_dosis,34536
1234,CUNDINAMARCA,2,varicela_u_dosis,33303
1235,CUNDINAMARCA,2,fa_u_dosis,32506
1236,CUNDINAMARCA,2,neumo_m12_ref,33994
1237,CUNDINAMARCA,2,vop_1er_ref,33007
1238,CUNDINAMARCA,2,dpt_1er_ref,33043
1239,CUNDINAMARCA,2,vop_2do_ref,35542
1240,CUNDINAMARCA,2,dpt_5an_2do_ref,35587
1241,CUNDINAMARCA,2,srp_5anosref,35597
1242,CUNDINAMARCA,2,tdap_unica_dosis_en_cada_embarazo,25864
1243,GUAINIA,2,bcg_dosis_unica,1097
1244,GUAINIA,2,hb_d_unica,884
1245,GUAINIA,2,antipolio_1ras_dosis,999
1246,GUAINIA,2,vop_3_dosis,774
1247,GUAINIA,2,penta_1ras_dosis,1001
1248,GUAINIA,2,penta_2das_dosis,925
1249,GUAINIA,2,penta_3ras_dosis,777
1250,GUAINIA,2,rotavirus_1ra_dosis,797
1251,GUAINIA,2,rotavirus_2da_dosis,764
1252,GUAINIA,2,flu_1ra_dosis,707
1253,GUAINIA,2,flu_2da_dosis,418
1254,GUAINIA,2,neumo_1ra_dosis,1016
1255,GUAINIA,2,neumo_2da_dosis,922
1256,GUAINIA,2,srp_u_dosis,879
1257,GUAINIA,2,varicela_u_dosis,866
1258,GUAINIA,2,fa_u_dosis,950
1259,GUAINIA,2,neumo_m12_ref,814
1260,GUAINIA,2,vop_1er_ref,546
1261,GUAINIA,2,dpt_1er_ref,545
1262,GUAINIA,2,vop_2do_ref,759
1263,GUAINIA,2,dpt_5an_2do_ref,759
1264,GUAINIA,2,srp_5anosref,758
1265,GUAINIA,2,tdap_unica_dosis_en_cada_embarazo,588
1266,GUAVIARE,2,bcg_dosis_unica,1328
1267,GUAVIARE,2,hb_d_unica,1290
1268,GUAVIARE,2,antipolio_1ras_dosis,1360
1269,GUAVIARE,2,vop_3_dosis,1277
1270,GUAVIARE,2,penta_1ras_dosis,1361
1271,GUAVIARE,2,penta_2das_dosis,1317
1272,GUAVIARE,2,penta_3ras_dosis,1278
1273,GUAVIARE,2,rotavirus_1ra_dosis,1303
1274,GUAVIARE,2,rotavirus_2da_dosis,1285
1275,GUAVIARE,2,flu_1ra_dosis,993
1276,GUAVIARE,2,flu_2da_dosis,622
1277,GUAVIARE,2,neumo_1ra_dosis,1374
1278,GUAVIARE,2,neumo_2da_dosis,1276
1279,GUAVIARE,2,srp_u_dosis,1302
1280,GUAVIARE,2,varicela_u_dosis,1285
1281,GUAVIARE,2,fa_u_dosis,1376
1282,GUAVIARE,2,neumo_m12_ref,1262
1283,GUAVIARE,2,vop_1er_ref,1153
1284,GUAVIARE,2,dpt_1er_ref,1153
1285,GUAVIARE,2,vop_2do_ref,1366
1286,GUAVIARE,2,dpt_5an_2do_ref,1367
1287,GUAVIARE,2,srp_5anosref,1377
1288,GUAVIARE,2,tdap_unica_dosis_en_cada_embarazo,1057
1289,HUILA,2,bcg_dosis_unica,20245
1290,HUILA,2,hb_d_unica,20197
1291,HUILA,2,antipolio_1ras_dosis,19347
1292,HUILA,2,vop_3_dosis,18920
1293,HUILA,2,penta_1ras_dosis,19326
1294,HUILA,2,penta_2das_dosis,19042
1295,HUILA,2,penta_3ras_dosis,18921
1296,HUILA,2,rotavirus_1ra_dosis,19123
1297,HUILA,2,rotavirus_2da_dosis,18882
1298,HUILA,2,flu_1ra_dosis,15907
1299,HUILA,2,flu_2da_dosis,12470
1300,HUILA,2,neumo_1ra_dosis,19363
1301,HUILA,2,neumo_2da_dosis,19083
1302,HUILA,2,srp_u_dosis,19269
1303,HUILA,2,varicela_u_dosis,19073
1304,HUILA,2,fa_u_dosis,18120
1305,HUILA,2,neumo_m12_ref,19211
1306,HUILA,2,vop_1er_ref,18277
1307,HUILA,2,dpt_1er_ref,18287
1308,HUILA,2,vop_2do_ref,19849
1309,HUILA,2,dpt_5an_2do_ref,19848
1310,HUILA,2,srp_5anosref,19887
1311,HUILA,2,tdap_unica_dosis_en_cada_embarazo,17316
1312,LA GUAJIRA,2,bcg_dosis_unica,19777
1313,LA GUAJIRA,2,hb_d_unica,18216
1314,LA GUAJIRA,2,antipolio_1ras_dosis,20068
1315,LA GUAJIRA,2,vop_3_dosis,18001
1316,LA GUAJIRA,2,penta_1ras_dosis,20099
1317,LA GUAJIRA,2,penta_2das_dosis,18602
1318,LA GUAJIRA,2,penta_3ras_dosis,18098
1319,LA GUAJIRA,2,rotavirus_1ra_dosis,17400
1320,LA GUAJIRA,2,rotavirus_2da_dosis,16676
1321,LA GUAJIRA,2,flu_1ra_dosis,15835
1322,LA GUAJIRA,2,flu_2da_dosis,9138
1323,LA GUAJIRA,2,neumo_1ra_dosis,19541
1324,LA GUAJIRA,2,neumo_2da_dosis,17803
1325,LA GUAJIRA,2,srp_u_dosis,19502
1326,LA GUAJIRA,2,varicela_u_dosis,19217
1327,LA GUAJIRA,2,fa_u_dosis,13640
1328,LA GUAJIRA,2,neumo_m12_ref,18039
1329,LA GUAJIRA,2,vop_1er_ref,13422
1330,LA GUAJIRA,2,dpt_1er_ref,13414
1331,LA GUAJIRA,2,vop_2do_ref,17111
1332,LA GUAJIRA,2,dpt_5an_2do_ref,17253
1333,LA GUAJIRA,2,srp_5anosref,17229
1334,LA GUAJIRA,2,tdap_unica_dosis_en_cada_embarazo,13957
1335,MAGDALENA,2,bcg_dosis_unica,14158
1336,MAGDALENA,2,hb_d_unica,13800
1337,MAGDALENA,2,antipolio_1ras_dosis,16708
1338,MAGDALENA,2,vop_3_dosis,15906
1339,MAGDALENA,2,penta_1ras_dosis,16706
1340,MAGDALENA,2,penta_2das_dosis,16296
1341,MAGDALENA,2,penta_3ras_dosis,15905
1342,MAGDALENA,2,rotavirus_1ra_dosis,16324
1343,MAGDALENA,2,rotavirus_2da_dosis,16007
1344,MAGDALENA,2,flu_1ra_dosis,12055
1345,MAGDALENA,2,flu_2da_dosis,8448
1346,MAGDALENA,2,neumo_1ra_dosis,16676
1347,MAGDALENA,2,neumo_2da_dosis,16279
1348,MAGDALENA,2,srp_u_dosis,16502
1349,MAGDALENA,2,varicela_u_dosis,16419
1350,MAGDALENA,2,fa_u_dosis,15969
1351,MAGDALENA,2,neumo_m12_ref,16343
1352,MAGDALENA,2,vop_1er_ref,15821
1353,MAGDALENA,2,dpt_1er_ref,15820
1354,MAGDALENA,2,vop_2do_ref,16777
1355,MAGDALENA,2,dpt_5an_2do_ref,16762
1356,MAGDALENA,2,srp_5anosref,16813
1357,MAGDALENA,2,tdap_unica_dosis_en_cada_embarazo,13045
1358,SANTA MARTA,2,bcg_dosis_unica,9188
1359,SANTA MARTA,2,hb_d_unica,9080
1360,SANTA MARTA,2,antipolio_1ras_dosis,8439
1361,SANTA MARTA,2,vop_3_dosis,7665
1362,SANTA MARTA,2,penta_1ras_dosis,8392
1363,SANTA MARTA,2,penta_2das_dosis,8114
1364,SANTA MARTA,2,penta_3ras_dosis,7574
1365,SANTA MARTA,2,rotavirus_1ra_dosis,7837
1366,SANTA MARTA,2,rotavirus_2da_dosis,7638
1367,SANTA MARTA,2,flu_1ra_dosis,6235
1368,SANTA MARTA,2,flu_2da_dosis,4125
1369,SANTA MARTA,2,neumo_1ra_dosis,8376
1370,SANTA MARTA,2,neumo_2da_dosis,7969
1371,SANTA MARTA,2,srp_u_dosis,8169
1372,SANTA MARTA,2,varicela_u_dosis,7530
1373,SANTA MARTA,2,fa_u_dosis,6862
1374,SANTA MARTA,2,neumo_m12_ref,7927
1375,SANTA MARTA,2,vop_1er_ref,7173
1376,SANTA MARTA,2,dpt_1er_ref,7272
1377,SANTA MARTA,2,vop_2do_ref,7313
1378,SANTA MARTA,2,dpt_5an_2do_ref,7385
1379,SANTA MARTA,2,srp_5anosref,7172
1380,SANTA MARTA,2,tdap_unica_dosis_en_cada_embarazo,6499
1381,META,2,bcg_dosis_unica,15808
1382,META,2,hb_d_unica,15869
1383,META,2,antipolio_1ras_dosis,15088
1384,META,2,vop_3_dosis,14676
1385,META,2,penta_1ras_dosis,15082
1386,META,2,penta_2das_dosis,15012
1387,META,2,penta_3ras_dosis,14619
1388,META,2,rotavirus_1ra_dosis,14379
1389,META,2,rotavirus_2da_dosis,14354
1390,META,2,flu_1ra_dosis,10865
1391,META,2,flu_2da_dosis,8328
1392,META,2,neumo_1ra_dosis,14501
1393,META,2,neumo_2da_dosis,14093
1394,META,2,srp_u_dosis,15001
1395,META,2,varicela_u_dosis,14996
1396,META,2,fa_u_dosis,16260
1397,META,2,neumo_m12_ref,13539
1398,META,2,vop_1er_ref,14312
1399,META,2,dpt_1er_ref,14296
1400,META,2,vop_2do_ref,15070
1401,META,2,dpt_5an_2do_ref,15115
1402,META,2,srp_5anosref,15024
1403,META,2,tdap_unica_dosis_en_cada_embarazo,12387
1404,NARIÑO,2,bcg_dosis_unica,19668
1405,NARIÑO,2,hb_d_unica,19290
1406,NARIÑO,2,antipolio_1ras_dosis,19338
1407,NARIÑO,2,vop_3_dosis,19500
1408,NARIÑO,2,penta_1ras_dosis,19382
1409,NARIÑO,2,penta_2das_dosis,19192
1410,NARIÑO,2,penta_3ras_dosis,19504
1411,NARIÑO,2,rotavirus_1ra_dosis,18892
1412,NARIÑO,2,rotavirus_2da_dosis,18885
1413,NARIÑO,2,flu_1ra_dosis,16258
1414,NARIÑO,2,flu_2da_dosis,12232
1415,NARIÑO,2,neumo_1ra_dosis,19421
1416,NARIÑO,2,neumo_2da_dosis,19526
1417,NARIÑO,2,srp_u_dosis,19693
1418,NARIÑO,2,varicela_u_dosis,19685
1419,NARIÑO,2,fa_u_dosis,18253
1420,NARIÑO,2,neumo_m12_ref,19724
1421,NARIÑO,2,vop_1er_ref,18356
1422,NARIÑO,2,dpt_1er_ref,18360
1423,NARIÑO,2,vop_2do_ref,19576
1424,NARIÑO,2,dpt_5an_2do_ref,19569
1425,NARIÑO,2,srp_5anosref,19642
1426,NARIÑO,2,tdap_unica_dosis_en_cada_embarazo,16518
1427,NORTE DE SANTANDER,2,bcg_dosis_unica,21757
1428,NORTE DE SANTANDER,2,hb_d_unica,21112
1429,NORTE DE SANTANDER,2,antipolio_1ras_dosis,23861
1430,NORTE DE SANTANDER,2,vop_3_dosis,24532
1431,NORTE DE SANTANDER,2,penta_1ras_dosis,24319
1432,NORTE DE SANTANDER,2,penta_2das_dosis,24981
1433,NORTE DE SANTANDER,2,penta_3ras_dosis,24661
1434,NORTE DE SANTANDER,2,rotavirus_1ra_dosis,23781
1435,NORTE DE SANTANDER,2,rotavirus_2da_dosis,23609
1436,NORTE DE SANTANDER,2,flu_1ra_dosis,21108
1437,NORTE DE SANTANDER,2,flu_2da_dosis,13236
1438,NORTE DE SANTANDER,2,neumo_1ra_dosis,28044
1439,NORTE DE SANTANDER,2,neumo_2da_dosis,24337
1440,NORTE DE SANTANDER,2,srp_u_dosis,23993
1441,NORTE DE SANTANDER,2,varicela_u_dosis,24932
1442,NORTE DE SANTANDER,2,fa_u_dosis,19094
1443,NORTE DE SANTANDER,2,neumo_m12_ref,23226
1444,NORTE DE SANTANDER,2,vop_1er_ref,19946
1445,NORTE DE SANTANDER,2,dpt_1er_ref,19996
1446,NORTE DE SANTANDER,2,vop_2do_ref,21138
1447,NORTE DE SANTANDER,2,dpt_5an_2do_ref,21159
1448,NORTE DE SANTANDER,2,srp_5anosref,20907
1449,NORTE DE SANTANDER,2,tdap_unica_dosis_en_cada_embarazo,18139
1450,PUTUMAYO,2,bcg_dosis_unica,4331
1451,PUTUMAYO,2,hb_d_unica,4369
1452,PUTUMAYO,2,antipolio_1ras_dosis,4786
1453,PUTUMAYO,2,vop_3_dosis,4592
1454,PUTUMAYO,2,penta_1ras_dosis,4787
1455,PUTUMAYO,2,penta_2das_dosis,4682
1456,PUTUMAYO,2,penta_3ras_dosis,4593
1457,PUTUMAYO,2,rotavirus_1ra_dosis,4622
1458,PUTUMAYO,2,rotavirus_2da_dosis,4555
1459,PUTUMAYO,2,flu_1ra_dosis,3257
1460,PUTUMAYO,2,flu_2da_dosis,2555
1461,PUTUMAYO,2,neumo_1ra_dosis,4797
1462,PUTUMAYO,2,neumo_2da_dosis,4692
1463,PUTUMAYO,2,srp_u_dosis,4718
1464,PUTUMAYO,2,varicela_u_dosis,4673
1465,PUTUMAYO,2,fa_u_dosis,7119
1466,PUTUMAYO,2,neumo_m12_ref,4696
1467,PUTUMAYO,2,vop_1er_ref,4548
1468,PUTUMAYO,2,dpt_1er_ref,4554
1469,PUTUMAYO,2,vop_2do_ref,5240
1470,PUTUMAYO,2,dpt_5an_2do_ref,5238
1471,PUTUMAYO,2,srp_5anosref,5260
1472,PUTUMAYO,2,tdap_unica_dosis_en_cada_embarazo,3984
1473,QUINDIO,2,bcg_dosis_unica,6125
1474,QUINDIO,2,hb_d_unica,6084
1475,QUINDIO,2,antipolio_1ras_dosis,5681
1476,QUINDIO,2,vop_3_dosis,5579
1477,QUINDIO,2,penta_1ras_dosis,5690
1478,QUINDIO,2,penta_2das_dosis,5724
1479,QUINDIO,2,penta_3ras_dosis,5577
1480,QUINDIO,2,rotavirus_1ra_dosis,5690
1481,QUINDIO,2,rotavirus_2da_dosis,5732
1482,QUINDIO,2,flu_1ra_dosis,4576
1483,QUINDIO,2,flu_2da_dosis,3546
1484,QUINDIO,2,neumo_1ra_dosis,5751
1485,QUINDIO,2,neumo_2da_dosis,5774
1486,QUINDIO,2,srp_u_dosis,5799
1487,QUINDIO,2,varicela_u_dosis,5787
1488,QUINDIO,2,fa_u_dosis,5562
1489,QUINDIO,2,neumo_m12_ref,5774
1490,QUINDIO,2,vop_1er_ref,5678
1491,QUINDIO,2,dpt_1er_ref,5687
1492,QUINDIO,2,vop_2do_ref,5830
1493,QUINDIO,2,dpt_5an_2do_ref,5822
1494,QUINDIO,2,srp_5anosref,5834
1495,QUINDIO,2,tdap_unica_dosis_en_cada_embarazo,5200
1496,RISARALDA,2,bcg_dosis_unica,11039
1497,RISARALDA,2,hb_d_unica,10983
1498,RISARALDA,2,antipolio_1ras_dosis,10418
1499,RISARALDA,2,vop_3_dosis,10188
1500,RISARALDA,2,penta_1ras_dosis,10427
1501,RISARALDA,2,penta_2das_dosis,10351
1502,RISARALDA,2,penta_3ras_dosis,10187
1503,RISARALDA,2,rotavirus_1ra_dosis,10208
1504,RISARALDA,2,rotavirus_2da_dosis,10169
1505,RISARALDA,2,flu_1ra_dosis,8852
1506,RISARALDA,2,flu_2da_dosis,6400
1507,RISARALDA,2,neumo_1ra_dosis,10311
1508,RISARALDA,2,neumo_2da_dosis,10246
1509,RISARALDA,2,srp_u_dosis,10595
1510,RISARALDA,2,varicela_u_dosis,10584
1511,RISARALDA,2,fa_u_dosis,10047
1512,RISARALDA,2,neumo_m12_ref,10201
1513,RISARALDA,2,vop_1er_ref,10431
1514,RISARALDA,2,dpt_1er_ref,10315
1515,RISARALDA,2,vop_2do_ref,11090
1516,RISARALDA,2,dpt_5an_2do_ref,11016
1517,RISARALDA,2,srp_5anosref,10840
1518,RISARALDA,2,tdap_unica_dosis_en_cada_embarazo,9239
1519,SAN ANDRES ISLA,2,bcg_dosis_unica,794
1520,SAN ANDRES ISLA,2,hb_d_unica,788
1521,SAN ANDRES ISLA,2,antipolio_1ras_dosis,820
1522,SAN ANDRES ISLA,2,vop_3_dosis,867
1523,SAN ANDRES ISLA,2,penta_1ras_dosis,823
1524,SAN ANDRES ISLA,2,penta_2das_dosis,841
1525,SAN ANDRES ISLA,2,penta_3ras_dosis,862
1526,SAN ANDRES ISLA,2,rotavirus_1ra_dosis,789
1527,SAN ANDRES ISLA,2,rotavirus_2da_dosis,825
1528,SAN ANDRES ISLA,2,flu_1ra_dosis,745
1529,SAN ANDRES ISLA,2,flu_2da_dosis,490
1530,SAN ANDRES ISLA,2,neumo_1ra_dosis,824
1531,SAN ANDRES ISLA,2,neumo_2da_dosis,850
1532,SAN ANDRES ISLA,2,srp_u_dosis,866
1533,SAN ANDRES ISLA,2,varicela_u_dosis,860
1534,SAN ANDRES ISLA,2,fa_u_dosis,735
1535,SAN ANDRES ISLA,2,neumo_m12_ref,866
1536,SAN ANDRES ISLA,2,vop_1er_ref,789
1537,SAN ANDRES ISLA,2,dpt_1er_ref,791
1538,SAN ANDRES ISLA,2,vop_2do_ref,784
1539,SAN ANDRES ISLA,2,dpt_5an_2do_ref,804
1540,SAN ANDRES ISLA,2,srp_5anosref,821
1541,SAN ANDRES ISLA,2,tdap_unica_dosis_en_cada_embarazo,735
1542,SANTANDER,2,bcg_dosis_unica,30640
1543,SANTANDER,2,hb_d_unica,30687
1544,SANTANDER,2,antipolio_1ras_dosis,29175
1545,SANTANDER,2,vop_3_dosis,29387
1546,SANTANDER,2,penta_1ras_dosis,29504
1547,SANTANDER,2,penta_2das_dosis,29388
1548,SANTANDER,2,penta_3ras_dosis,29619
1549,SANTANDER,2,rotavirus_1ra_dosis,29219
1550,SANTANDER,2,rotavirus_2da_dosis,29164
1551,SANTANDER,2,flu_1ra_dosis,26155
1552,SANTANDER,2,flu_2da_dosis,20321
1553,SANTANDER,2,neumo_1ra_dosis,29859
1554,SANTANDER,2,neumo_2da_dosis,29736
1555,SANTANDER,2,srp_u_dosis,29984
1556,SANTANDER,2,varicela_u_dosis,30268
1557,SANTANDER,2,fa_u_dosis,28308
1558,SANTANDER,2,neumo_m12_ref,30151
1559,SANTANDER,2,vop_1er_ref,28457
1560,SANTANDER,2,dpt_1er_ref,28550
1561,SANTANDER,2,vop_2do_ref,29113
1562,SANTANDER,2,dpt_5an_2do_ref,29306
1563,SANTANDER,2,srp_5anosref,27990
1564,SANTANDER,2,tdap_unica_dosis_en_cada_embarazo,25680
1565,SUCRE,2,bcg_dosis_unica,14992
1566,SUCRE,2,hb_d_unica,14906
1567,SUCRE,2,antipolio_1ras_dosis,15220
1568,SUCRE,2,vop_3_dosis,14257
1569,SUCRE,2,penta_1ras_dosis,15268
1570,SUCRE,2,penta_2das_dosis,14755
1571,SUCRE,2,penta_3ras_dosis,14247
1572,SUCRE,2,rotavirus_1ra_dosis,14875
1573,SUCRE,2,rotavirus_2da_dosis,14302
1574,SUCRE,2,flu_1ra_dosis,10464
1575,SUCRE,2,flu_2da_dosis,9441
1576,SUCRE,2,neumo_1ra_dosis,15451
1577,SUCRE,2,neumo_2da_dosis,14664
1578,SUCRE,2,srp_u_dosis,14752
1579,SUCRE,2,varicela_u_dosis,14361
1580,SUCRE,2,fa_u_dosis,14108
1581,SUCRE,2,neumo_m12_ref,14581
1582,SUCRE,2,vop_1er_ref,14153
1583,SUCRE,2,dpt_1er_ref,14138
1584,SUCRE,2,vop_2do_ref,16058
1585,SUCRE,2,dpt_5an_2do_ref,16057
1586,SUCRE,2,srp_5anosref,16052
1587,SUCRE,2,tdap_unica_dosis_en_cada_embarazo,13690
1588,TOLIMA,2,bcg_dosis_unica,16503
1589,TOLIMA,2,hb_d_unica,16267
1590,TOLIMA,2,antipolio_1ras_dosis,17250
1591,TOLIMA,2,vop_3_dosis,16827
1592,TOLIMA,2,penta_1ras_dosis,17264
1593,TOLIMA,2,penta_2das_dosis,17270
1594,TOLIMA,2,penta_3ras_dosis,16749
1595,TOLIMA,2,rotavirus_1ra_dosis,17147
1596,TOLIMA,2,rotavirus_2da_dosis,17234
1597,TOLIMA,2,flu_1ra_dosis,14310
1598,TOLIMA,2,flu_2da_dosis,9334
1599,TOLIMA,2,neumo_1ra_dosis,17088
1600,TOLIMA,2,neumo_2da_dosis,17065
1601,TOLIMA,2,srp_u_dosis,17589
1602,TOLIMA,2,varicela_u_dosis,17083
1603,TOLIMA,2,fa_u_dosis,16545
1604,TOLIMA,2,neumo_m12_ref,17373
1605,TOLIMA,2,vop_1er_ref,16889
1606,TOLIMA,2,dpt_1er_ref,16866
1607,TOLIMA,2,vop_2do_ref,17735
